id,ltable_id,ltable_city_ascii,ltable_country,rtable_id,rtable_city_ascii,rtable_country,city_ascii_sim,country_sim,is_matching
6601,195,Deyang,China,609,Shaoyang,China,0.5,1.0,0
306,13,Beijing,China,206,Neijiang,China,0.75,1.0,0
452,72,Yancheng,China,1409,Wencheng,China,0.75,1.0,0
5153,336,Guangyuan,China,1424,Dangyang,China,0.555555556,1.0,0
5083,216,Nanchang,China,1449,Xingcheng,China,0.555555556,1.0,0
3339,181,Liuzhou,China,552,Gaozhou,China,0.571428571,1.0,0
4696,213,Changzhou,China,383,Taizhou,China,0.555555556,1.0,0
13209,72,Yancheng,China,1297,Changping,China,0.444444444,1.0,0
12737,278,Daqing,China,323,Yangjiang,China,0.444444444,1.0,0
3508,243,Putian,China,311,Huai'an,China,0.571428571,1.0,0
4013,322,Longba,China,2020,Yong'an,China,0.571428571,1.0,0
6711,216,Nanchang,China,605,Rucheng,China,0.5,1.0,0
6073,109,Jinan,China,430,Yinchuan,China,0.5,1.0,0
13420,192,Qingyuan,China,1449,Xingcheng,China,0.444444444,1.0,0
13615,302,Nanping,China,1150,Langzhong,China,0.444444444,1.0,0
992,54,Quanzhou,China,130,Zhangzhou,China,0.666666667,1.0,0
13452,204,Zaozhuang,China,1601,Gaoping,China,0.444444444,1.0,0
12062,61,Ahmedabad,India,659,Dhanbad,India,0.444444444,1.0,0
5140,323,Yangjiang,China,1617,Nangong,China,0.555555556,1.0,0
2206,609,Shaoyang,China,922,Danyang,China,0.625,1.0,0
3815,90,Qujing,China,1283,Ruiming,China,0.571428571,1.0,0
12432,146,Mianyang,China,244,Zhenjiang,China,0.444444444,1.0,0
1346,60,Fuyang,China,1062,Yiyang,China,0.666666667,1.0,0
5180,381,Shengli,China,1575,Chengjiao,China,0.555555556,1.0,0
7438,25,Chengdu,China,1466,Chang'an,China,0.5,1.0,0
3502,240,Suining,China,931,Huilong,China,0.571428571,1.0,0
5908,73,Hengyang,China,214,Puyang,China,0.5,1.0,0
5094,244,Zhenjiang,China,1242,Wenchang,China,0.555555556,1.0,0
8251,251,Jinzhou,China,1645,Qingzhen,China,0.5,1.0,0
4444,32,Chongqing,China,67,Shangqiu,China,0.555555556,1.0,0
325,54,Quanzhou,China,983,Quzhou,China,0.75,1.0,0
7234,503,Shiraz,Iran,607,Ahvaz,Iran,0.5,1.0,0
3124,91,Jieyang,China,922,Danyang,China,0.571428571,1.0,0
7581,70,Shaoyang,China,1062,Yiyang,China,0.5,1.0,0
3779,30,Xi'an,China,1714,Ning'an,China,0.571428571,1.0,0
7423,16,Shenzhen,China,1222,Shanhu,China,0.5,1.0,0
1897,120,Yongzhou,China,234,Qinzhou,China,0.625,1.0,0
2715,96,Yulin,China,567,Yutan,China,0.6,1.0,0
90,56,Nanjing,China,199,Nanning,China,0.857142857,1.0,0
13156,48,Tongshan,China,1476,Mingguang,China,0.444444444,1.0,0
11543,103,Xiangyang,China,148,Huanglongsi,China,0.454545455,1.0,0
1737,44,Hangzhou,China,234,Qinzhou,China,0.625,1.0,0
3510,247,Tongren,China,295,Longyan,China,0.571428571,1.0,0
6227,131,Yuncheng,China,430,Yinchuan,China,0.5,1.0,0
3835,112,Yichun,China,2043,Licheng,China,0.571428571,1.0,0
5549,206,Neijiang,China,1948,Lengshuijiang,China,0.538461538,1.0,0
6587,192,Qingyuan,China,765,Xingyi,China,0.5,1.0,0
1430,195,Deyang,China,1062,Yiyang,China,0.666666667,1.0,0
12699,265,Shaoguan,China,361,Shangzhou,China,0.444444444,1.0,0
3461,214,Puyang,China,922,Danyang,China,0.571428571,1.0,0
772,272,Incheon,South Korea,995,Bucheon,South Korea,0.714285714,1.0,0
11666,169,Zhangjiakou,China,1564,Hongjiang,China,0.454545455,1.0,0
3694,475,Sanzhou,China,723,Mizhou,China,0.571428571,1.0,0
3091,85,Maoming,China,278,Daqing,China,0.571428571,1.0,0
5894,72,Yancheng,China,370,Nantong,China,0.5,1.0,0
3633,332,Huizhou,China,552,Gaozhou,China,0.571428571,1.0,0
6283,137,Bozhou,China,975,Hengzhou,China,0.5,1.0,0
13408,165,Changchun,China,1575,Chengjiao,China,0.444444444,1.0,0
8520,345,Jilin,China,1221,Xinmin,China,0.5,1.0,0
2104,325,Luohe,China,920,Luocheng,China,0.625,1.0,0
5003,103,Xiangyang,China,1304,Xinxing,China,0.555555556,1.0,0
6285,139,Suqian,China,227,Shiyan,China,0.5,1.0,0
13467,213,Changzhou,China,1133,Chengguan,China,0.444444444,1.0,0
448,65,Shenyang,China,1790,Fenyang,China,0.75,1.0,0
5695,44,Hangzhou,China,526,Leizhou,China,0.5,1.0,0
11948,29,Chennai,India,461,Chinchvad,India,0.444444444,1.0,0
3716,537,Huazhou,China,552,Gaozhou,China,0.571428571,1.0,0
12988,518,Lianjiang,China,972,Lichuan,China,0.444444444,1.0,0
6580,192,Qingyuan,China,539,Jinhua,China,0.5,1.0,0
7550,60,Fuyang,China,1910,Zetang,China,0.5,1.0,0
4641,135,Taizhou,China,213,Changzhou,China,0.555555556,1.0,0
7122,367,Yan'an,China,591,Dayan,China,0.5,1.0,0
5953,80,Shangrao,China,741,Sanya,China,0.5,1.0,0
12901,374,Laibin,China,518,Lianjiang,China,0.444444444,1.0,0
12710,275,Zhongshan,China,359,Anshun,China,0.444444444,1.0,0
6762,226,Tangshan,China,697,Hanchuan,China,0.5,1.0,0
6734,225,Hanzhong,China,368,Jincheng,China,0.5,1.0,0
3351,186,Fuzhou,China,475,Sanzhou,China,0.571428571,1.0,0
1039,102,Pudong,China,584,Wusong,China,0.666666667,1.0,0
797,383,Taizhou,China,526,Leizhou,China,0.714285714,1.0,0
1210,242,Leshan,China,396,Yushan,China,0.666666667,1.0,0
4790,355,Ghaziabad,India,659,Dhanbad,India,0.555555556,1.0,0
12332,106,Zhengzhou,China,181,Liuzhou,China,0.444444444,1.0,0
5449,9,Mexico City,Mexico,689,Mexicali,Mexico,0.545454545,1.0,0
2463,265,Shaoguan,China,1466,Chang'an,China,0.625,1.0,0
4931,38,Dongguan,China,1650,Longjiang,China,0.555555556,1.0,0
344,72,Yancheng,China,405,Baicheng,China,0.75,1.0,0
8463,326,Lincang,China,1872,Hancheng,China,0.5,1.0,0
1146,163,Yiyang,China,195,Deyang,China,0.666666667,1.0,0
6246,132,Xianyang,China,357,Luoyang,China,0.5,1.0,0
7200,452,Denpasar,Indonesia,608,Jepara,Indonesia,0.5,1.0,0
6782,229,Siping,China,614,Jingling,China,0.5,1.0,0
6275,136,Kashan,Iran,944,Kermanshah,Iran,0.5,1.0,0
15765,40,Tianjin,China,156,Yibin,China,0.428571429,1.0,0
7053,333,Lishui,China,407,Fushun,China,0.5,1.0,0
13536,244,Zhenjiang,China,1466,Chang'an,China,0.444444444,1.0,0
3342,181,Liuzhou,China,706,Ezhou,China,0.571428571,1.0,0
3293,168,Meizhou,China,255,Xinzhou,China,0.571428571,1.0,0
8366,299,Handan,China,1512,Heshan,China,0.5,1.0,0
12588,213,Changzhou,China,568,Huangshan,China,0.444444444,1.0,0
541,392,Qingyang,China,1066,Qingping,China,0.75,1.0,0
6980,304,Zigong,China,614,Jingling,China,0.5,1.0,0
7079,345,Jilin,China,467,Baiyin,China,0.5,1.0,0
13557,252,Heyuan,China,1133,Chengguan,China,0.444444444,1.0,0
853,135,Taizhou,China,1318,Bazhou,China,0.714285714,1.0,0
3927,234,Qinzhou,China,1560,Taozhou,China,0.571428571,1.0,0
832,43,Nanyang,China,1617,Nangong,China,0.714285714,1.0,0
2719,141,Ji'an,China,345,Jilin,China,0.6,1.0,0
11682,249,Qinhuangdao,China,1466,Chang'an,China,0.454545455,1.0,0
4855,523,Xushan,China,568,Huangshan,China,0.555555556,1.0,0
428,443,Liaoyang,China,652,Liaoyuan,China,0.75,1.0,0
13002,520,Jianguang,China,963,Xin'an,China,0.444444444,1.0,0
2091,299,Handan,China,697,Hanchuan,China,0.625,1.0,0
7129,368,Jincheng,China,479,Jingdezhen,China,0.5,1.0,0
5660,42,Wuhan,China,347,Zhuhai,China,0.5,1.0,0
12628,226,Tangshan,China,916,Yingcheng,China,0.444444444,1.0,0
6431,157,Yangzhou,China,476,Changshu,China,0.5,1.0,0
2764,87,Xinyang,China,1084,Xiangxiang,China,0.6,1.0,0
256,361,Shangzhou,China,475,Sanzhou,China,0.777777778,1.0,0
5036,144,Jiujiang,China,1650,Longjiang,China,0.555555556,1.0,0
3126,95,Dalian,China,922,Danyang,China,0.571428571,1.0,0
12010,38,Dongguan,China,662,Rongcheng,China,0.444444444,1.0,0
12312,103,Xiangyang,China,637,Xinyu,China,0.444444444,1.0,0
13137,40,Tianjin,China,1719,Guangming,China,0.444444444,1.0,0
15868,57,Jining,China,251,Jinzhou,China,0.428571429,1.0,0
6172,120,Yongzhou,China,328,Xuanzhou,China,0.5,1.0,0
15829,50,Zhoukou,China,137,Bozhou,China,0.428571429,1.0,0
12854,349,Yingkou,China,625,Xiangshui,China,0.444444444,1.0,0
1005,60,Fuyang,China,558,Fuqing,China,0.666666667,1.0,0
6446,160,Hengshui,China,333,Lishui,China,0.5,1.0,0
3740,584,Wusong,China,931,Huilong,China,0.571428571,1.0,0
478,181,Liuzhou,China,1896,Lianzhou,China,0.75,1.0,0
8467,328,Xuanzhou,China,1441,Huanghua,China,0.5,1.0,0
934,71,Zhanjiang,China,289,Mudanjiang,China,0.7,1.0,0
2190,542,Pizhou,China,985,Jiaozhou,China,0.625,1.0,0
12860,359,Anshun,China,568,Huangshan,China,0.444444444,1.0,0
12517,178,Luzhou,China,213,Changzhou,China,0.444444444,1.0,0
2176,476,Changshu,China,546,Yangshe,China,0.625,1.0,0
12871,361,Shangzhou,China,625,Xiangshui,China,0.444444444,1.0,0
6710,216,Nanchang,China,595,Yicheng,China,0.5,1.0,0
2060,239,Qincheng,China,949,Feicheng,China,0.625,1.0,0
8167,226,Tangshan,China,1803,Linghai,China,0.5,1.0,0
12925,392,Qingyang,China,732,Shouguang,China,0.444444444,1.0,0
4554,94,Liaocheng,China,521,Yucheng,China,0.555555556,1.0,0
5054,165,Changchun,China,1382,Shangzhi,China,0.555555556,1.0,0
5733,50,Zhoukou,China,306,Chaozhou,China,0.5,1.0,0
6486,170,Chifeng,China,208,Baicheng,China,0.5,1.0,0
5756,54,Quanzhou,China,723,Mizhou,China,0.5,1.0,0
5773,57,Jining,China,163,Yiyang,China,0.5,1.0,0
13543,244,Zhenjiang,China,1780,Pencheng,China,0.444444444,1.0,0
7765,119,Langfang,China,2020,Yong'an,China,0.5,1.0,0
5103,246,Guang'an,China,1646,Jiangshan,China,0.555555556,1.0,0
3896,194,Binzhou,China,1231,Pinghu,China,0.571428571,1.0,0
13207,71,Zhanjiang,China,1872,Hancheng,China,0.444444444,1.0,0
6862,252,Heyuan,China,652,Liaoyuan,China,0.5,1.0,0
4512,75,Zhumadian,China,347,Zhuhai,China,0.555555556,1.0,0
2297,87,Xinyang,China,1717,Jinchang,China,0.625,1.0,0
13256,90,Qujing,China,1564,Hongjiang,China,0.444444444,1.0,0
12107,71,Zhanjiang,China,401,Pingliang,China,0.444444444,1.0,0
12111,71,Zhanjiang,China,551,Wenling,China,0.444444444,1.0,0
4725,247,Tongren,China,662,Rongcheng,China,0.555555556,1.0,0
727,212,Wenzhou,China,400,Hezhou,China,0.714285714,1.0,0
11452,84,Huanggang,China,731,Fangchenggang,China,0.461538462,1.0,0
7373,706,Ezhou,China,971,Qingzhou,China,0.5,1.0,0
6305,143,Pingdingshan,China,568,Huangshan,China,0.5,1.0,0
8739,464,Shuozhou,China,1302,Suohe,China,0.5,1.0,0
5206,405,Baicheng,China,1453,Fengcheng,China,0.555555556,1.0,0
6598,195,Deyang,China,313,Ankang,China,0.5,1.0,0
237,130,Zhangzhou,China,157,Yangzhou,China,0.777777778,1.0,0
8685,436,Multan,Pakistan,1997,Mardan,Pakistan,0.5,1.0,0
4427,3,Guangzhou,China,506,Huzhou,China,0.555555556,1.0,0
5939,80,Shangrao,China,98,Qingdao,China,0.5,1.0,0
4954,71,Zhanjiang,China,1650,Longjiang,China,0.555555556,1.0,0
4610,112,Yichun,China,916,Yingcheng,China,0.555555556,1.0,0
6770,227,Shiyan,China,467,Baiyin,China,0.5,1.0,0
178,214,Puyang,China,1087,Fuyang,China,0.833333333,1.0,0
5116,275,Zhongshan,China,2020,Yong'an,China,0.555555556,1.0,0
13792,392,Qingyang,China,1453,Fengcheng,China,0.444444444,1.0,0
13648,323,Yangjiang,China,1328,Zhugang,China,0.444444444,1.0,0
8674,430,Yinchuan,China,1526,Yicheng,China,0.5,1.0,0
3795,51,Ganzhou,China,1233,Guankou,China,0.571428571,1.0,0
644,135,Taizhou,China,475,Sanzhou,China,0.714285714,1.0,0
995,56,Nanjing,China,71,Zhanjiang,China,0.666666667,1.0,0
15796,42,Wuhan,China,605,Rucheng,China,0.428571429,1.0,0
7769,120,Yongzhou,China,1231,Pinghu,China,0.5,1.0,0
7855,144,Jiujiang,China,1304,Xinxing,China,0.5,1.0,0
4063,438,Xiping,China,1091,Zouping,China,0.571428571,1.0,0
5111,265,Shaoguan,China,1086,Chaohucun,China,0.555555556,1.0,0
4762,323,Yangjiang,China,614,Jingling,China,0.555555556,1.0,0
6070,109,Jinan,China,367,Yan'an,China,0.5,1.0,0
820,591,Dayan,China,922,Danyang,China,0.714285714,1.0,0
2973,13,Beijing,China,56,Nanjing,China,0.571428571,1.0,0
8109,214,Puyang,China,1069,Dongyang,China,0.5,1.0,0
3338,181,Liuzhou,China,537,Huazhou,China,0.571428571,1.0,0
870,238,Bazhou,China,1209,Gaizhou,China,0.714285714,1.0,0
13248,84,Huanggang,China,2020,Yong'an,China,0.444444444,1.0,0
6714,216,Nanchang,China,940,Taishan,China,0.5,1.0,0
12578,213,Changzhou,China,257,Wuzhou,China,0.444444444,1.0,0
3467,229,Siping,China,296,Tieling,China,0.571428571,1.0,0
7084,348,Lianshan,China,367,Yan'an,China,0.5,1.0,0
7900,153,Anqing,China,1800,Fangting,China,0.5,1.0,0
12607,216,Nanchang,China,679,Yingchuan,China,0.444444444,1.0,0
12949,423,Pingxiang,China,551,Wenling,China,0.444444444,1.0,0
8068,203,Baojishi,China,2047,Yakeshi,China,0.5,1.0,0
11475,71,Zhanjiang,China,1948,Lengshuijiang,China,0.461538462,1.0,0
6439,157,Yangzhou,China,706,Ezhou,China,0.5,1.0,0
7131,368,Jincheng,China,539,Jinhua,China,0.5,1.0,0
8000,182,Zhaoqing,China,1328,Zhugang,China,0.5,1.0,0
4650,160,Hengshui,China,568,Huangshan,China,0.555555556,1.0,0
12459,157,Yangzhou,China,323,Yangjiang,China,0.444444444,1.0,0
13345,130,Zhangzhou,China,1441,Huanghua,China,0.444444444,1.0,0
12887,367,Yan'an,China,679,Yingchuan,China,0.444444444,1.0,0
3870,172,Suzhou,China,1209,Gaizhou,China,0.571428571,1.0,0
282,106,Zhengzhou,China,1413,Shenzhou,China,0.777777778,1.0,0
7760,119,Langfang,China,1752,Xunyang,China,0.5,1.0,0
5053,165,Changchun,China,1297,Changping,China,0.555555556,1.0,0
811,537,Huazhou,China,983,Quzhou,China,0.714285714,1.0,0
12149,77,Xingtai,China,520,Jianguang,China,0.444444444,1.0,0
4921,32,Chongqing,China,1066,Qingping,China,0.555555556,1.0,0
12325,106,Zhengzhou,China,137,Bozhou,China,0.444444444,1.0,0
5770,57,Jining,China,146,Mianyang,China,0.5,1.0,0
4845,520,Jianguang,China,539,Jinhua,China,0.555555556,1.0,0
480,188,Zhuzhou,China,1416,Zhenzhou,China,0.75,1.0,0
3501,240,Suining,China,712,Taixing,China,0.571428571,1.0,0
6872,256,Lanzhou,China,464,Shuozhou,China,0.5,1.0,0
13713,355,Ghaziabad,India,1279,Bhavnagar,India,0.444444444,1.0,0
449,68,Cangzhou,China,1504,Longzhou,China,0.75,1.0,0
2949,275,Zhongshan,China,541,Shuangyashan,China,0.583333333,1.0,0
6622,203,Baojishi,China,314,Baoshan,China,0.5,1.0,0
7241,515,Jiaxing,China,594,Jiangyin,China,0.5,1.0,0
11923,3,Guangzhou,China,706,Ezhou,China,0.444444444,1.0,0
7994,180,Boston,United States,1699,Denton,United States,0.5,1.0,0
12520,181,Liuzhou,China,361,Shangzhou,China,0.444444444,1.0,0
2260,57,Jining,China,1506,Jinghong,China,0.625,1.0,0
6474,166,Jiangguanchi,China,284,Xiangtan,China,0.5,1.0,0
1815,68,Cangzhou,China,234,Qinzhou,China,0.625,1.0,0
2074,256,Lanzhou,China,985,Jiaozhou,China,0.625,1.0,0
2808,441,Jixi,China,1514,Jiaji,China,0.6,1.0,0
4492,71,Zhanjiang,China,132,Xianyang,China,0.555555556,1.0,0
8390,304,Zigong,China,1261,Xiping,China,0.5,1.0,0
4927,32,Chongqing,China,1650,Longjiang,China,0.555555556,1.0,0
1746,44,Hangzhou,China,537,Huazhou,China,0.625,1.0,0
6000,90,Qujing,China,289,Mudanjiang,China,0.5,1.0,0
6752,226,Tangshan,China,295,Longyan,China,0.5,1.0,0
13115,32,Chongqing,China,1165,Changsha,China,0.444444444,1.0,0
4803,378,Qinbaling,China,551,Wenling,China,0.555555556,1.0,0
6840,246,Guang'an,China,548,Rui'an,China,0.5,1.0,0
5630,37,Linyi,China,594,Jiangyin,China,0.5,1.0,0
852,118,Dazhou,China,1560,Taozhou,China,0.714285714,1.0,0
705,190,Chuzhou,China,257,Wuzhou,China,0.714285714,1.0,0
1908,131,Yuncheng,China,949,Feicheng,China,0.625,1.0,0
7993,180,Boston,United States,1181,Dayton,United States,0.5,1.0,0
252,246,Guang'an,China,336,Guangyuan,China,0.777777778,1.0,0
11525,6,Shanghai,China,169,Zhangjiakou,China,0.454545455,1.0,0
13585,275,Zhongshan,China,1645,Qingzhen,China,0.444444444,1.0,0
6991,306,Chaozhou,China,723,Mizhou,China,0.5,1.0,0
13692,336,Guangyuan,China,1752,Xunyang,China,0.444444444,1.0,0
15812,43,Nanyang,China,310,Weifang,China,0.428571429,1.0,0
7417,13,Beijing,China,1058,Zijinglu,China,0.5,1.0,0
13824,401,Pingliang,China,2020,Yong'an,China,0.444444444,1.0,0
7526,56,Nanjing,China,1084,Xiangxiang,China,0.5,1.0,0
82,256,Lanzhou,China,1896,Lianzhou,China,0.875,1.0,0
12940,401,Pingliang,China,765,Xingyi,China,0.444444444,1.0,0
8135,216,Nanchang,China,1800,Fangting,China,0.5,1.0,0
2466,284,Xiangtan,China,1151,Qian'an,China,0.625,1.0,0
2147,392,Qingyang,China,614,Jingling,China,0.625,1.0,0
6138,119,Langfang,China,299,Handan,China,0.5,1.0,0
3483,234,Qinzhou,China,554,Chizhou,China,0.571428571,1.0,0
7273,548,Rui'an,China,963,Xin'an,China,0.5,1.0,0
8491,333,Lishui,China,1773,Mishan,China,0.5,1.0,0
7577,68,Cangzhou,China,1416,Zhenzhou,China,0.5,1.0,0
1319,679,Yingchuan,China,916,Yingcheng,China,0.666666667,1.0,0
4646,144,Jiujiang,China,423,Pingxiang,China,0.555555556,1.0,0
7170,400,Hezhou,China,478,Heihe,China,0.5,1.0,0
4840,515,Jiaxing,China,518,Lianjiang,China,0.555555556,1.0,0
12609,225,Hanzhong,China,361,Shangzhou,China,0.444444444,1.0,0
5471,513,Zhangjiajie,China,751,Zhongxiang,China,0.545454545,1.0,0
7478,43,Nanyang,China,1084,Xiangxiang,China,0.5,1.0,0
2728,218,Hechi,China,478,Heihe,China,0.6,1.0,0
7292,566,Yangquan,China,663,Kaiyuan,China,0.5,1.0,0
13565,261,Brasilia,Brazil,1776,Boa Vista,Brazil,0.444444444,1.0,0
7415,6,Shanghai,China,1953,Panshi,China,0.5,1.0,0
11544,119,Langfang,China,148,Huanglongsi,China,0.454545455,1.0,0
8411,313,Ankang,China,1242,Wenchang,China,0.5,1.0,0
6536,183,Xiaoxita,China,515,Jiaxing,China,0.5,1.0,0
965,3,Guangzhou,China,588,Huazhou,China,0.666666667,1.0,0
8523,346,Dandong,China,1069,Dongyang,China,0.5,1.0,0
7182,407,Fushun,China,670,Yichun,China,0.5,1.0,0
13862,443,Liaoyang,China,1476,Mingguang,China,0.444444444,1.0,0
111,332,Huizhou,China,506,Huzhou,China,0.857142857,1.0,0
1028,94,Liaocheng,China,368,Jincheng,China,0.666666667,1.0,0
4707,216,Nanchang,China,631,Lingcheng,China,0.555555556,1.0,0
7788,125,Suzhou,China,1504,Longzhou,China,0.5,1.0,0
8552,357,Luoyang,China,1069,Dongyang,China,0.5,1.0,0
13698,340,Xining,China,1476,Mingguang,China,0.444444444,1.0,0
3458,212,Wenzhou,China,983,Quzhou,China,0.571428571,1.0,0
12257,95,Dalian,China,401,Pingliang,China,0.444444444,1.0,0
3855,162,Kunming,China,1593,Yueqing,China,0.571428571,1.0,0
8404,311,Huai'an,China,1466,Chang'an,China,0.5,1.0,0
13101,16,Shenzhen,China,1133,Chengguan,China,0.444444444,1.0,0
15685,13,Beijing,China,195,Deyang,China,0.428571429,1.0,0
15838,50,Zhoukou,China,554,Chizhou,China,0.428571429,1.0,0
3341,181,Liuzhou,China,588,Huazhou,China,0.571428571,1.0,0
4457,43,Nanyang,China,101,Nangandao,China,0.555555556,1.0,0
5494,275,Zhongshan,China,1778,Zhengjiatun,China,0.545454545,1.0,0
13228,80,Shangrao,China,1297,Changping,China,0.444444444,1.0,0
7519,54,Quanzhou,China,1238,Qionghu,China,0.5,1.0,0
13858,430,Yinchuan,China,1646,Jiangshan,China,0.444444444,1.0,0
13044,625,Xiangshui,China,673,Xiantao,China,0.444444444,1.0,0
1827,70,Shaoyang,China,146,Mianyang,China,0.625,1.0,0
6024,96,Yulin,China,390,Puning,China,0.5,1.0,0
2975,13,Beijing,China,79,Bijie,China,0.571428571,1.0,0
8353,295,Longyan,China,1110,Qingnian,China,0.5,1.0,0
8193,235,Guiyang,China,1235,Songyang,China,0.5,1.0,0
12552,204,Zaozhuang,China,520,Jianguang,China,0.444444444,1.0,0
5601,25,Chengdu,China,151,Changsha,China,0.5,1.0,0
11916,3,Guangzhou,China,464,Shuozhou,China,0.444444444,1.0,0
3631,331,Yantai,China,915,Dongtai,China,0.571428571,1.0,0
8522,345,Jilin,China,1821,Jiexiu,China,0.5,1.0,0
6772,227,Shiyan,China,591,Dayan,China,0.5,1.0,0
7322,592,Haicheng,China,1007,Laiyang,China,0.5,1.0,0
2799,329,Yunfu,China,1281,Qufu,China,0.6,1.0,0
13680,336,Guangyuan,China,1110,Qingnian,China,0.444444444,1.0,0
3836,117,Tai'an,China,1151,Qian'an,China,0.571428571,1.0,0
7383,725,Xishan,China,746,Linhai,China,0.5,1.0,0
13123,32,Chongqing,China,1517,Beining,China,0.444444444,1.0,0
6549,185,Ningbo,China,322,Longba,China,0.5,1.0,0
8190,234,Qinzhou,China,1348,Zhuozhou,China,0.5,1.0,0
2239,44,Hangzhou,China,1209,Gaizhou,China,0.625,1.0,0
274,32,Chongqing,China,1297,Changping,China,0.777777778,1.0,0
12955,423,Pingxiang,China,662,Rongcheng,China,0.444444444,1.0,0
1197,229,Siping,China,340,Xining,China,0.666666667,1.0,0
4842,518,Lianjiang,China,652,Liaoyuan,China,0.555555556,1.0,0
5656,42,Wuhan,China,242,Leshan,China,0.5,1.0,0
2494,328,Xuanzhou,China,1416,Zhenzhou,China,0.625,1.0,0
13186,71,Zhanjiang,China,1108,Zhongba,China,0.444444444,1.0,0
8013,186,Fuzhou,China,1504,Longzhou,China,0.5,1.0,0
3957,266,Shanwei,China,1262,Sanhe,China,0.571428571,1.0,0
8212,241,Wuxi,China,1032,Yuci,China,0.5,1.0,0
11534,68,Cangzhou,China,169,Zhangjiakou,China,0.454545455,1.0,0
2792,289,Mudanjiang,China,1591,Yuanping,China,0.6,1.0,0
12237,94,Liaocheng,China,204,Zaozhuang,China,0.444444444,1.0,0
5595,16,Shenzhen,China,381,Shengli,China,0.5,1.0,0
12755,295,Longyan,China,631,Lingcheng,China,0.444444444,1.0,0
6056,108,Dezhou,China,985,Jiaozhou,China,0.5,1.0,0
12610,225,Hanzhong,China,518,Lianjiang,China,0.444444444,1.0,0
4915,3,Guangzhou,China,1560,Taozhou,China,0.555555556,1.0,0
4451,38,Dongguan,China,336,Guangyuan,China,0.555555556,1.0,0
3549,256,Lanzhou,China,706,Ezhou,China,0.571428571,1.0,0
7061,334,Mirzapur,India,942,Solapur,India,0.5,1.0,0
2221,915,Dongtai,China,991,Dengtalu,China,0.625,1.0,0
2415,216,Nanchang,China,1424,Dangyang,China,0.625,1.0,0
300,368,Jincheng,China,1449,Xingcheng,China,0.777777778,1.0,0
4911,3,Guangzhou,China,1382,Shangzhi,China,0.555555556,1.0,0
6878,257,Wuzhou,China,975,Hengzhou,China,0.5,1.0,0
7725,111,Zhaotong,China,1617,Nangong,China,0.5,1.0,0
2478,306,Chaozhou,China,1416,Zhenzhou,China,0.625,1.0,0
7797,131,Yuncheng,China,1405,Luofeng,China,0.5,1.0,0
698,186,Fuzhou,China,588,Huazhou,China,0.714285714,1.0,0
6071,109,Jinan,China,368,Jincheng,China,0.5,1.0,0
7677,91,Jieyang,China,1506,Jinghong,China,0.5,1.0,0
13533,244,Zhenjiang,China,1416,Zhenzhou,China,0.444444444,1.0,0
7300,583,Xintai,China,637,Xinyu,China,0.5,1.0,0
13314,106,Zhengzhou,China,1231,Pinghu,China,0.444444444,1.0,0
13685,336,Guangyuan,China,1276,Tengyue,China,0.444444444,1.0,0
12591,213,Changzhou,China,640,Zhangye,China,0.444444444,1.0,0
4843,518,Lianjiang,China,922,Danyang,China,0.555555556,1.0,0
1791,57,Jining,China,144,Jiujiang,China,0.625,1.0,0
15786,42,Wuhan,China,164,Guigang,China,0.428571429,1.0,0
12001,37,Linyi,China,518,Lianjiang,China,0.444444444,1.0,0
6458,163,Yiyang,China,260,Chaoyang,China,0.5,1.0,0
7604,73,Hengyang,China,1084,Xiangxiang,China,0.5,1.0,0
6948,295,Longyan,China,751,Zhongxiang,China,0.5,1.0,0
3794,51,Ganzhou,China,1059,Gaoyou,China,0.571428571,1.0,0
11930,6,Shanghai,China,106,Zhengzhou,China,0.444444444,1.0,0
320,54,Quanzhou,China,234,Qinzhou,China,0.75,1.0,0
7105,356,Yuxi,China,441,Jixi,China,0.5,1.0,0
3170,118,Dazhou,China,194,Binzhou,China,0.571428571,1.0,0
12952,423,Pingxiang,China,587,Rongcheng,China,0.444444444,1.0,0
1176,204,Zaozhuang,China,762,Zaoyang,China,0.666666667,1.0,0
13394,164,Guigang,China,1458,Xiangyang,China,0.444444444,1.0,0
5590,13,Beijing,China,405,Baicheng,China,0.5,1.0,0
8361,299,Handan,China,1061,Hejian,China,0.5,1.0,0
12560,204,Zaozhuang,China,663,Kaiyuan,China,0.444444444,1.0,0
13337,119,Langfang,China,1646,Jiangshan,China,0.444444444,1.0,0
2793,291,Brooklyn,United States,1600,Brookhaven,United States,0.6,1.0,0
6004,90,Qujing,China,447,Fuxin,China,0.5,1.0,0
4810,392,Qingyang,China,518,Lianjiang,China,0.555555556,1.0,0
1857,86,Nanchong,China,592,Haicheng,China,0.625,1.0,0
13081,3,Guangzhou,China,1165,Changsha,China,0.444444444,1.0,0
5795,60,Fuyang,China,390,Puning,China,0.5,1.0,0
3415,196,Taiyuan,China,547,Guyuan,China,0.571428571,1.0,0
7480,43,Nanyang,China,1394,Wancheng,China,0.5,1.0,0
11913,3,Guangzhou,China,349,Yingkou,China,0.444444444,1.0,0
1102,130,Zhangzhou,China,306,Chaozhou,China,0.666666667,1.0,0
12878,361,Shangzhou,China,983,Quzhou,China,0.444444444,1.0,0
